Uuid,Void/Retire,Name,Concept Drug,Concept Dosage Form,Strength,_version:1,_order:1010
1905e2d7-7e7f-49aa-bcf6-938ecdfb0313,0,Non-Absorbable Suture Thread 5/0 B/36,Fil De Suture Non Resorbable 5/0 B/36, Pieces,,,
4f3590c1-8e2a-4dc9-b280-8c9b12c64a5b,0,Non-Absorbable Suture Thread 6/0,Fil De Suture Non Resorbable 6/0, Pieces,,,
fadb99a2-847b-4123-93d7-32f61621f35a,0,Non-Absorbable Suture Thread 6/0,Fil De Suture Non Resorbable 6/0, Pieces,,,
bc9a225e-66b5-49cd-9d45-e4dd6cede872,0,Non-Absorbable Suture Thread 6/0 B/36,Fil De Suture Non Resorbable 6/0  B/36, Pieces,,,
9dd89c78-aa3d-44c1-a63f-784c560a7675,0,Resorbable Suture Thread 0,Fil De Suture Resorbable 0, Pieces,,,
9ab0c887-36e9-42f0-bb24-9e62f508604d,0,Absorbable Suture Thread 1,Fil De Suture Resorbable 1, Pieces,,,
41e77cf1-bfd8-435d-bb96-06be7c5a16ef,0,Absorbable Suture Thread 1,Fil De Suture Resorbable 1, Pieces,,,
bec2dcc1-e64b-46cc-b5b9-2d27fb6a3f89,0,Resorbable Suture Thread 10/0,Fil De Suture Resorbable 10/0, Pieces,,,
39f0efb0-2d73-43bb-aab5-7156926331cd,0,Absorbable Suture Thread 2,Fil De Suture Resorbable 2, Pieces,,,
13b02339-715c-4123-afa3-862f37d1f5e9,0,Absorbable Suture Thread 2,Fil De Suture Resorbable 2, Pieces,,,
a7bbfa94-d6be-495c-be5f-f052e5751c64,0,2/0 Absorbable Suture Thread,Fil De Suture Resorbable 2/0, Pieces,,,
defda6a5-646f-44e5-90fa-2f136002c633,0,2/0 Absorbable Suture Thread,Fil De Suture Resorbable 2/0, Pieces,,,
0d704782-b50e-485e-a8df-cd68e930bc52,0,3/0 Absorbable Suture Thread,Fil De Suture Resorbable 3/0, Pieces,,,
3e4daf05-e745-4e6f-a2d9-aa61fffea3e6,0,3/0 Absorbable Suture Thread,Fil De Suture Resorbable 3/0, Pieces,,,
fc09e6d1-8378-4589-a1b3-23f586078a03,0,Resorbable Suture Thread 4/0,Fil De Suture Resorbable 4/0, Pieces,,,
f3923163-1bd2-43b0-bb3c-bd347e90c7f6,0,Resorbable Suture Thread 6/0,Fil De Suture Resorbable 6/0, Pieces,,,
416ddc36-5efe-4f18-b8ae-17968fb7d9c1,0,Resorbable Suture Thread 9/0 B/12,Fil De Suture Resorbable 9/0 B/12, Pieces,,,
da4e1ce9-8f81-4ac5-a0c0-648f6b99ccd5,0,Nylon Suture Thread 1/0,Fil Suture Nylon 1/0, Ampoule,,,
80bd2669-61d5-4e4f-8c74-4935c15399a3,0,Filgrastim 300Mg Inj,Filgrastim 300Mg Inj, Comprimé,300mg,,
d7ddd644-ad49-427f-abee-6d2374c0a4a5,0,Filgrastim 300Mg Inj,Filgrastim 300Mg Inj, Flacon,300mg,,
40781aab-d66c-416a-b34e-6a39a1bddc7c,0,Filgrastim Inj Neukine,Filgrastim Inj Neukine, Boîte,,,
95a41c6c-9224-4132-bfd4-f1a5374f6d06,0,Radio Film 35*35Cm B/100,Film  Radio 35*35Cm B/100, Pieces,,,
e817b36b-c69b-4658-bfa1-bd54acd39554,0,"Film Of Radiology, Piece","Film De Radiologie , Piece", Pieces,,,
9bd134bd-2820-4fe5-bb8c-a29d4ad04d19,0,Film Drystar 20*25 Cm B/100,Film Drystar 20*25 Cm B/100, Pieces,,,
07a33e68-33cb-4126-b616-44993de123b0,0,Film Drystar 25*30Cm B/100,Film Drystar 25*30Cm B/100, Pieces,,,
24290930-1532-4f90-81f2-a2b9f53d835a,0,Mamog Film 18*24 B/100,Film Mamog 18*24 B/100, Pieces,,,
b9d1a3e5-2581-4fdd-9192-029ba3a9e20c,0,Konica Minolta 35X43 Scan Film,Film Numerisation Konica Minolta 35X43, Boîte,,,
6740805f-4dec-40d3-a012-09e805f9af5e,0,Radio Film 30*40 B/100,Film Radio 30*40 B/100, Pieces,,,
43156ca5-e5d6-499e-8c23-14799e99ba52,0,Film Radiology 35*43Cm B/100,Film Radiologie 35*43Cm B/100, Pieces,,,
7d1a1a9f-e12b-482e-a611-948aac4729f7,0,Film Scanner 30*40 B/125,Film Scanner  30*40 B/125, Pieces,,,
718b00db-e046-4ce7-b8bc-06973d0c6ac2,0,Film Scanner 20*25 B/125,Film Scanner 20*25 B/125, Pieces,,,
86200aa7-3aeb-4082-a4b4-5c59452fdedd,0,Film Scanner 35*43 B/125,Film Scanner 35*43 B/125, Pieces,,,
dfc10461-0336-4dbb-b735-fd2e89cc3758,0,"Film Scanner, Part","Film Scanner, Piece", Pieces,,,
038a01b2-34f1-41df-b175-bb99356c12b4,0,Film Scanner35*35 B/125,Film Scanner35*35 B/125, Pieces,,,
7af949f2-7c56-459f-b358-1c96f5b5f9a2,0,Strapping Threads,Fils De Cerclage, Comprimé,,,
194086fc-cead-4c45-b84c-54c2ec83cff9,0,Ethilon 4.0 Silk Threads,Fils De Soie Ethilon 4.0, Flacon,,,
d6ab4977-9f9d-4abf-8d9b-4832daac4309,0,Prolene 4.0 Threads,Fils Prolene 4.0, Boîte,,,
b5bcace8-7389-443a-9fb7-645e39214e71,0,Prolene 5.0 Threads,Fils Prolene 5.0, Ampoule,,,
7e472b92-8fae-49e6-b6b7-a53d8db62b07,0,Auto B/5L Fixer,Fixateur Auto B/5L, Pieces,,,
bf82bc14-c1e0-4dea-b68e-9e93c9c2590f,0,Large Fragment External Fixator,Fixateur Externe Gros Fragment, Pieces,,,
ccfe780f-8cb3-45a0-8c7f-f8731b3fcbcc,0,Mini Fragment External Fixator,Fixateur Externe Mini Fragment, Pieces,,,
a5332cce-8fab-4760-83b5-aaf16f1e86d9,0,Medium Fragment External Fixator,Fixateur Externe Moyen Fragment, Pieces,,,
4735984c-eb27-410f-9172-8b97d26c127e,0,Manual Fixer B/5L,Fixateur Manuel B/5L, Pieces,5l,,
69097f47-3469-4789-8ffc-b38c7a3e803b,0,Revelating Fixer,Fixateur Revelateur, Pieces,,,
208c03d0-a0ce-4e0f-ad51-9baacc72768e,0,Fixim 100Mg/5Ml F/60Ml,Fixim 100Mg/5Ml F/60Ml, Pieces,100mg/60ml,,
f8af293f-8f1d-4af9-94bf-2096aeb20175,0,Fixim 200Mg Cp B/10,Fixim 200Mg Cp B/10, Pieces,200mg,,
1f3cb09e-64f1-4600-ba1b-8470ea0e8352,0,Empty Bottle Fl/100Ml,Flacon Vide Fl/100Ml, Pieces,100ml,,
553c61d3-236a-4f64-97d7-7e1d5807388d,0,Empty Bottle Fl/125Ml,Flacon Vide Fl/125Ml, Pieces,125ml,,
777c7453-7803-4325-ac69-523b94a99e03,0,Empty Bottle Fl/60Ml,Flacon Vide Fl/60Ml, Pieces,60ml,,
e1acd5c2-baca-489f-b444-b502c7b9a7f4,0,400 Ml Spray Bottles,Flacons Spray 400 Ml, Ampoule,400 ml,,
dc9ca3a8-c111-4d9a-9bce-916b41b49dda,0,400 Ml Spray Bottles,Flacons Spray 400 Ml, Ampoule,400 ml,,
e4517e63-9cb1-4311-9cc4-0d4731030a7a,0,Flagentyl 500Mg Cp B/4,Flagentyl 500Mg  Cp B/4, Pieces,500mg,,
228bffd5-0ce9-4ec6-853c-5d67ed1bf5cc,0,Flagyl 0.5G Inj 100Ml Poch/1,"Flagyl 0,5G Inj 100Ml Poch/1", Pieces,100ml,,
90db2c44-ecda-4c9e-b669-8811d46032f0,0,Flagyl 125Mg/5Ml Susp Buv/120Ml,Flagyl 125Mg/5Ml Susp Buv/120Ml, Comprimé,125mg/120ml,,
975eda46-cc4a-4bed-8b3b-1dbcffcce6d2,0,Flagyl 500Mg Cp B/14,Flagyl 500Mg Cp B/14, Pieces,500mg,,
92b420da-39a6-4a99-9c24-2349c5e15f43,0,Flagyl 500Mg Cp B/14,Flagyl 500Mg Cp B/14, Ampoule,500mg,,
9e43edd2-b90c-4ed1-bf5f-068d34a07acf,0,Flagyl 500Mg Inj Umcs,Flagyl 500Mg Inj Umcs, Pieces,500mg,,
e73fc99c-574e-4ead-a1e1-fdc60d10d0fe,0,Flagyl Susp Buv 120Ml,Flagyl Susp Buv 120Ml, Flacon,120ml,,
d847ed4d-574e-4d7a-9060-eca59b8a9197,0,Flammazine 1% Cr Derm T/50G,Flammazine 1% Cr Derm T/50G, Flacon,1%/50g,,
ade3d5a5-91ce-4e98-9975-e502ca1b33ff,0,Fleming 1.2Mg Inj B/5 Umcs,Fleming 1.2Mg Inj B/5 Umcs, Pieces,1.2mg,,
f9dfebc4-6298-4942-b28b-48c2cd4a0b07,0,Fleming 1G Cp B/16,Fleming 1G Cp B/16, Pieces,1g,,
56f4afb6-87f3-426a-863f-906afe5c87f1,0,Fleming 1G Inj B/1,Fleming 1G Inj B/1, Pieces,1g,,
5b673f94-acae-4191-8ecd-4cc083f245f0,0,Fleming 1G Umcs Inj B/1,Fleming 1G Umcs Inj B/1, Ampoule,1g,,
39064a96-8108-4f66-8d74-f6612acaf19c,0,Fleming 500/62.5Mg Cp B/16,Fleming 500/62.5Mg Cp B/16, Comprimé,62.5mg,,
c5b583e5-5b9b-44c5-abc4-424762889082,0,Fleming 500/62.5Mg Fl/60Ml,Fleming 500/62.5Mg Fl/60Ml, Pieces,62.5mg/60ml,,
126e439d-e5f7-478c-af25-15cca723e547,0,Fleming 500Mg Cp,Fleming 500Mg Cp, Ampoule,500mg,,
963ab3a0-24e3-4d0a-9216-1a82bc83b1c6,0,Flexdol Cp B/10,Flexdol Cp B/10, Pieces,,,
1c957392-fc9a-4b87-ad2a-0539783dc20c,0,Flexpro Extra 400Mg/500Mg Cpr B/20,Flexpro Extra 400Mg/500Mg Cpr B/20, Comprimé,400mg/500mg,,
ef74a7c3-9922-4b60-8a48-9e8576e462bd,0,Flotac 75Mg Cp B/20,Flotac 75Mg Cp B/20, Pieces,75mg,,
453eac64-13d5-4ac7-b649-c0803bcd84f9,0,Flotac Hgc 75Mg Caps B/20 R71,Flotac Hgc 75Mg Caps B/20 R71, Pieces,75mg,,
4ddfce4e-dbce-42a5-b694-5f40e870b878,0,Floxapen 500Mg Gel B/20,Floxapen 500Mg Gel B/20, Boîte,500mg,,
887a4c57-a8b2-40d3-97c2-2a82205ec266,0,Floxcin 200Mg Cp B/10,Floxcin 200Mg Cp B/10, Pieces,200mg,,
51c5ecf0-e180-4011-99c6-11925c71f687,0,Floxsol 0.3% Coll F/5Ml,Floxsol 0.3% Coll F/5Ml, Boîte,3%/5ml,,
d1eea5e9-89d8-43f4-bfdf-4388bae7fe15,0,Floxsol Eye Drops,Floxsol Collyre, Ampoule,,,
1a89afd6-17ff-439a-a590-af887ba18bc4,0,Floxsol Cy,Floxsol Cy, Comprimé,,,
34318777-0675-48e9-81ae-4020e9eb12f7,0,Fluca Cy Fl/,Fluca Cy Fl/, Pieces,,,
8ed3d9f2-1a84-47f1-8047-0bebbb1ef362,0,Flucazol 100Mg Gel B/10,Flucazol 100Mg Gel B/10, Pieces,100mg,,
741e2207-c393-4349-8697-8f066e12d1ec,0,Flucazol 50Mg/5Ml Pdre Sp Fl/,Flucazol 50Mg/5Ml Pdre Sp Fl/, Pieces,50mg/5ml,,
2a9932b1-fa99-47a9-8283-92b5c1dbf4ec,0,Flucess 150Mg Cpr B/1,Flucess 150Mg Cpr B/1, Flacon,150mg,,
4290412e-d2db-4101-bf10-3d582b7d62f8,0,Flucloxacillin 500Mg Cp B/,Flucloxacilline 500Mg Cp B/, Pieces,500mg,,
4de3a0a2-7554-4c46-9f9e-5999e3de511a,0,Flucon Coll F/3Ml,Flucon Coll F/3Ml, Comprimé,3ml,,
7b80bcef-d15c-4c61-a3a4-1fb1b5ffb857,0,Flucona Denk 100 Mg Gel B/10,Flucona Denk 100 Mg Gel B/10, Pieces,100 mg,,
331e095a-bf5f-421d-ace9-03a253901752,0,Fludex Lp 1.5Mg Cp B/30,"Fludex Lp 1,5Mg Cp B/30", Pieces,1.5mg,,
9ad870b4-5aa6-4239-93cf-62b06e9d5c4e,0,Fluditec 750 Mg Sp Scht 10Ml,Fluditec 750 Mg Sp Scht 10Ml, Comprimé,750 mg/10ml,,
d3fa6c77-8ea5-4937-ba3b-306af1351d1b,0,Fluditec 750Mg Sp Sach 10Ml B/15,Fluditec 750Mg Sp Sach 10Ml B/15, Ampoule,750mg/10ml,,
d28fa8a0-b687-46d0-97f5-e983c9b959ec,0,Fluditec Ad Syrup 5% Fl/125Ml,Fluditec Ad Sirop 5% Fl/125Ml, Comprimé,5%/125ml,,
243f379d-adef-45e1-ac85-a73414ce2d6f,0,Fluditec Ad Sp/125Ml,Fluditec Ad Sp/125Ml, Ampoule,125ml,,
63d89e19-8092-413a-a3bb-773362721eca,0,Fluditec Enf Sp 2%,Fluditec Enf Sp 2%, Boîte,2%,,
44db777a-fe12-4b89-8350-1ac2a4e7668e,0,Flugen 100Mg Cp B/10,Flugen 100Mg Cp B/10, Ampoule,100mg,,
fa8c94a9-f911-4c8d-9847-7818a755fbbe,0,Flugen 50Mg/5Ml Pdre Susp Buv F/60Ml,Flugen 50Mg/5Ml Pdre Susp Buv F/60Ml, Boîte,50mg/60ml,,
5f8230d0-c428-48b8-bb8e-9409dbd4f665,0,Fluimucil 200Mg Large Sachet B/30,Fluimucil 200Mg Gran Sachet B/30, Pieces,200mg,,
903dcacc-eaa8-4494-8f41-c0044c669d44,0,Fluimucil 200Mg Sachet B/30,Fluimucil 200Mg Sachet B/30, Pieces,200mg,,
1f738a6c-8c69-4e14-b662-9fcd9e816c6f,0,Fluka 150Mg Tab,Fluka 150 Mg Cp, Ampoule,150mg,,
5f8957dd-3072-43af-9678-5794a35cf6e9,0,Flukocin 250Mgmg/5Ml Susp Buv F/100Ml,Flukocin 250Mgmg/5Ml Susp Buv F/100Ml, Boîte,250mg/100ml,,
3cb616c7-0df2-4308-af62-f9ac11ad350f,0,Fluoresceine Accord 1000Mg/20Ml B/1,Fluoresceine Accord 1000Mg/20Ml B/1, Boîte,1000mg/20ml,,
e164918f-fffa-4c61-a290-3625f55d9c49,0,Fluoresceine Accord 5000Mg/100Ml B/1,Fluoresceine Accord 5000Mg/100Ml B/1, Boîte,5000mg/100ml,,
390e41ea-5b57-4b9c-8532-98a1d9d98269,0,Sodium Fluoresceine Sol B/1,Fluoresceine Sodique Sol B/1, Comprimé,,,
6255645d-df1b-4fda-8fd1-53b02013b128,0,Fluorouracil 1G (Cytoflu 1G) Inj,Fluorouracil 1G ( Cytoflu 1G) Inj, Ampoule,1g,,
bee9a58f-e666-400d-9d3e-1240fc13ee61,0,Fluorouracil 250Mg/5Ml,Fluorouracil 250 Mg/5Ml, Boîte,250mg/5ml,,
f1a10712-c825-4316-b7e8-38045f322271,0,Fluorouracil 500Mg/10Ml Inj B/1,Fluorouracil 500Mg/10Ml Inj B/1, Ampoule,500mg/10ml,,
1d446c0d-67eb-44da-bb39-fdf56e4cb31e,0,Fluorouracil Accord 5000Mg/25 Mlperf,Fluorouracil Accord 5000Mg/25 Mlperf, Comprimé,5000mg,,
ecb60a76-6157-4ef1-b9b0-182982447d66,0,Fluorouracil Accord 1000Mg/20Ml B/1,Fluorouracile Accord 1000Mg/20Ml B/1, Flacon,1000mg/20ml,,
b07863ca-18f1-49c7-958f-ce8d1beaa485,0,Fluorouracil Agreement 500Mg/100Ml B/1,Fluorouracile Accord 500Mg/100Ml B/1, Ampoule,500mg/100ml,,
60776bc0-6309-4c1d-885c-bb705f0b47d1,0,Fluorouracil Agreement 500Mg/10Ml B/1,Fluorouracile Accord 500Mg/10Ml B/1, Boîte,500mg/10ml,,
e17ec610-89d0-4173-8896-eba1a870d56c,0,Fluvermal 2% Sp Fl/30Ml,Fluvermal 2% Sp Fl/30Ml, Pieces,2%/30ml,,
51074370-8800-40aa-b648-c20251a3e2dc,0,Fluvermal Comp B/6,Fluvermal Comp B/6, Pieces,,,
0bffaff1-10ac-47cd-98ad-6ed732c3ca00,0,Fluzon 150 Comp B/2,Fluzon 150 Comp B/2, Pieces,,,
1f4763a9-e62d-4346-a230-68cdb36f6e50,0,Folifer Cp B/60,Folifer Cp B/60, Pieces,,,
be89fc82-82fd-40a5-b8c2-a215ace415e4,0,Folifer Cp Pl/10,Folifer Cp Pl/10, Pieces,,,
5cf81f41-4ad9-44e1-9f60-bc02899854a2,0,Forcan 200Mg B/4,Forcan 200Mg B/4, Pieces,200mg,,
28c16c88-cd58-4db4-b92f-74fa1b88dde4,0,Forcan 200Mg Cp B/1,Forcan 200Mg Cp B/1, Pieces,200mg,,
b30524ed-381b-4645-a26d-f22ae0e11fa9,0,Forene 250Ml Sp Fl/,Forene 250Ml Sp Fl/, Pieces,250ml,,
a8d52e91-f3d6-454a-a21f-653296f4e4b1,0,Cataract Surgery Campaign Package,Forfait Campagne Chirurgie Cataracte, Ampoule,,,
46559eea-8abb-49a5-a37c-52800e9fd308,0,Cataract Surgery Campaign Package,Forfait Campagne Chirurgie Cataracte, Boîte,,,
fafcf06c-4de5-4414-8c6b-18c1c8f6d586,0,Pediatric Campaign Package,Forfait Campagne Pédiatrique, Ampoule,,,
291bdec4-7fd5-4974-9771-aa2ed258efaa,0,Forlax 10G B/20,Forlax 10G B/20, Pieces,10g,,
397cebf9-f2b1-49c5-bcf1-e391cd9f726e,0,Forlax 10G Sach B/20,Forlax 10G Sach B/20, Comprimé,10g,,
191e1d52-7715-4996-8fa0-71a88c3cedc1,0,Forlax Sach B/10,Forlax Sach B/10, Ampoule,,,
cc14b102-7185-4202-9eec-b39b41473a5c,0,Formol Officinal B/34L,Formol Officinal B/34L, Pieces,34l,,
d4750acb-f58c-41ab-b9cf-691b99ea43bb,0,Formol Officinal Fl/1L,Formol Officinal Fl/1L, Pieces,1l,,
b5682735-3175-44b5-9acf-37471163b840,0,Fortaline Plus 500Mg Cap B/2,Fortaline Plus 500Mg Cap B/2, Pieces,500mg,,
2f7e1b34-df8d-4893-913a-6f0317346373,0,Fortaline Plus 500Mg Caps B/20,Fortaline Plus 500Mg Caps B/20, Ampoule,500mg,,
e9f80676-b343-41c9-90de-ba6531535f89,0,Fortrans Pdre Buv Sachet B/4,Fortrans Pdre Buv Sachet B/4, Pieces,,,
fee573e7-05e7-441b-ba39-03767685dcc7,0,Fortum 1G Amp Inj B/1,Fortum 1G Amp Inj B/1, Pieces,1g,,
b16e388c-135a-4636-85bc-ad9a969cdffa,0,Fragmine 10000Ui Inj B/5,Fragmine 10000Ui Inj B/5, Pieces,,,
4661ffb2-9729-4d18-802a-c8f1feb1e27e,0,Fragmine 2500Ui Inj B/1,Fragmine 2500Ui Inj B/1, Pieces,,,
3c3783ff-058c-4301-a4d4-02e8cf549327,0,Fragmine 5000Ui Inj B/10,Fragmine 5000Ui Inj  B/10, Pieces,,,
6fccbe12-43a2-4264-b107-fe757c628dc1,0,Big Ball Ca Strawberry,Fraise Ca Grosse Boule, Pieces,,,
0bed2c3e-5260-4c10-80f3-67a01ca158fd,0,Cr Turbine Cutter,Fraise Turbine Cr, Pieces,,,
4b9e5eeb-06ea-40fa-8767-6b310c714c97,0,Cyl Turbine Cutter,Fraise Turbine Cyl, Pieces,,,
00c86170-5c15-4b5c-a256-9e21dbcade14,0,Big Ball Turbine Cutter,Fraise Turbine Grousse Boule, Pieces,,,
03e4df26-4fe6-4cbb-919a-b78d92f71690,0,Frakidex Eye Drops Fl 5Ml,Frakidex Collyre Fl 5Ml, Ampoule,5ml,,
86471e9c-3f86-46f3-be91-1a1af312ae19,0,Frakidex Cy Fl/,Frakidex Cy Fl/, Pieces,,,
d5931b16-5c68-4371-a3cb-56fac9c4ef0c,0,Frakidex Pde Opht T/5G,Frakidex Pde Opht T/5G, Pieces,5g,,
09db269e-b832-40d2-a9f3-679baf7f25c4,0,Frakidex Ointment Opht Tb 5G,Frakidex Pommade Opht Tb 5G, Boîte,5g,,
780e6ab4-f0df-4c91-b389-30beaf161414,0,Fred Fr 012 C3 T 54-16-138 Brown Silver,Fred Fr 012 C3 T 54-16-138 Marron Argent, Pieces,,,
27b143db-213b-4b6c-bb9f-cafa1779d7da,0,Fresubin 2Kcal 4*200Ml,Fresubin 2Kcal 4*200Ml, Comprimé,200ml,,
a9751259-5fb8-485f-9c08-075fdd7e2141,0,Fresubin 2Kcal The Forest 4*200Ml,Fresubin 2Kcal La Foret 4*200Ml, Boîte,200ml,,
134d462b-1efa-445e-9eb0-bebf1687cd4c,0,Fresubin 2Kcal Peach-Bean 4*200Ml,Fresubin 2Kcal Peche-Haricot  4*200Ml, Ampoule,200ml,,
66455264-fca7-4a44-b02c-0bfcc2068ec6,0,Fresubin Nut Enter Energy 1.5Kcal/Ml Fl/1000Ml,Fresubin Nut Enter Energy 1.5Kcal/Ml Fl/1000Ml, Flacon,1000ml,,
21fa61de-93c0-4e49-b6b1-1f620ed2ce45,0,Fresubin Nut Enter Energy Without Fibers Hyperprot Hypercal 1.5 Kcal /Ml 1000Ml,Fresubin Nut Enter Energy Sans Fibres Hyperprot Hypercal 1.5 Kcal /Ml 1000Ml, Comprimé,1000ml,,
85cfd1b3-8226-48c2-9f32-2dc1334c5a86,0,Fresubin Enteral Gravity Tubing B/1 Enfit,Fresubin Tubulure Par Gravite Enterale B/1 Enfit, Comprimé,,,
5ed3873d-5b14-40b0-8454-9a6a4385c201,0,Fructin 5Mg Cpr B/30,Fructines 5Mg Cpr B/30, Comprimé,5mg,,
56e380e1-6cf0-4b9c-ab8f-d027d2347161,0,Fucidin 2% Cream Der T15,Fucidine 2% Creme Der T15, Ampoule,2%,,
23feb9db-b0e5-461d-a375-f518a91ae261,0,Fucidin 2% Cream T/15 G,Fucidine 2% Creme T/15 G, Ampoule,2%/15g,,
d532f1ad-e098-4c93-8196-febb91918a97,0,Fucidin 2% Pde Opht T/15G,Fucidine 2% Pde Opht T/15G, Pieces,2%/15g,,
c667f4ed-f375-4895-8eab-39f58d62c6df,0,Fucidin 2% Derm Ointment Tb15G,Fucidine 2% Pommade Derm Tb15G, Comprimé,2%/15g,,
b2a0bb94-db5a-4de1-97f8-12e6c43a7994,0,Fucidin 250Mg Cp B/10,Fucidine 250Mg Cp B/10, Pieces,250mg,,
6db7c01c-76fc-425a-ad15-8cfe7b32a2d4,0,Fucidin 250Mg Cpr Pell B/10,Fucidine 250Mg Cpr Pell B/10, Ampoule,250mg,,
47c8de0a-412e-444b-951f-d0a3778d6d71,0,Fucidin Ointment Derm T/15,Fucidine Pommade Derm T/15, Boîte,,,
6c8ad53b-58b2-4d60-a347-b58935304efa,0,Fucithalmic 1% Gel Opht T/3G,Fucithalmic 1% Gel Opht T/3G, Pieces,1%/3g,,
251b21f5-d532-4c8d-8575-22be382b61f5,0,Fuclo 500 Mg Cp B/24,Fuclo 500 Mg Cp B/24, Boîte,500 mg,,
4ba7c236-aba9-4675-bda2-044171062405,0,Fumet 100Mg/50Mg Susp Buv F/60Ml,Fumet 100Mg/50Mg Susp Buv F/60Ml, Boîte,100mg/60ml,,
115f6aa3-3536-439b-9c2d-75cfcb521269,0,Fungizone Sp Fl/40Ml,Fungizone Sp Fl/40Ml, Pieces,40ml,,
de3d1e0a-d8e4-4bc6-8e71-1a5654dab1f2,0,Fungizone Sp Nour Fl/40Ml,Fungizone Sp Nour Fl/40Ml, Pieces,40ml,,
9a3ba212-85d4-44d9-ab84-0553288db110,0,G-Ceftria 1G Inj B/1,G- Ceftria 1G Inj B/1, Pieces,1g,,
498f68eb-53ea-4d17-a76b-88acf6270e92,0,Gaben Cp,Gaben Cp, Ampoule,,,
f892cd1f-5603-4910-a152-e5a09689c9cf,0,Galactogil Gel B/210G,Galactogil Gel B/210G, Pieces,210g,,
49d4aa3e-6e57-4cae-8bc6-fbaae42ee692,0,Galland,Galland, Pieces,,,
2bfa64a5-c04d-4e6e-b500-9b3a4d6725bc,0,Galocid 40Mg Cp Bl/10,Galocid 40Mg Cp Bl/10, Pieces,40mg,,
3118cd5b-f797-461f-8f88-af0ad917076c,0,Galvus Metfor 50/1000Mg G/30,Galvus Metfor 50/1000Mg G/30, Pieces,1000mg,,
f9b08e29-c931-42e3-99ab-04707242cc23,0,Galvusmet 50/1000 Mg Cp B/30,Galvusmet 50/1000 Mg Cp B/30, Comprimé,1000 mg,,
4f042a7f-5812-4208-8c42-445470f1dbaa,0,Gamalate B6 Comp B/20,Gamalate B6 Comp B/20, Pieces,,,
1db91ae9-b717-4866-8bf5-a58d992d2a21,0,Gamalate B6 Cp B/20 Afr,Gamalate B6 Cp B/20 Afr, Pieces,,,
916a95c8-3b0d-4c14-a899-62b8f060d564,0,Games Xg 6086 Coll 17 Chocolate,Games Xg 6086 Col 17 Chocolat, Pieces,,,
4b917c15-d86a-4951-93cc-f5e3d533625a,0,Surgical Glove T7 B/50,Gant Chirurgical T7 B/50, Pieces,,,
09e4e874-f807-47c0-bbae-1b49467b7ac8,0,Surgical Glove T7.5 B/50,Gant Chirurgical T7.5 B/50, Pieces,,,
6a4b3db5-a349-489a-8374-710d424d326d,0,T8 Surgical Glove,Gant Chirurgical T8, Pieces,,,
3f52464d-942d-4904-8284-80d7cc156366,0,Surgical Glove T8.5 B/50,"Gant Chirurgical T8,5 B/50", Pieces,,,
b22d2c6a-2093-47fb-b5d0-2fa1ce51f948,0,Surgical Glove T8.5,Gant Chirurgical T8.5, Pieces,,,
5e426dce-cdf0-437b-9314-3b32990f8184,0,Examination Glove,Gant D'Examen, Pieces,,,
2f88bd1b-e36e-40d2-b55b-988f492b184b,0,B/100 Large Examination Glove,Gant D'Examen Large B/100, Pieces,,,
ca6cac9a-dcc6-4743-b0a2-e0e17af49828,0,Medium Examination Glove B/100,Gant D'Examen Moyen B/100, Pieces,,,
a87f72e1-51de-4a1c-8e5f-114532a04ef4,0,Chir Gloves T/8.5 B/2,Gants Chir  T/8.5 B/2, Pieces,,,
94082eea-21d5-4eb7-a462-e649f1a9ca77,0,Chir Gloves T/7.5 B/2,"Gants Chir T/7,5 B/2", Pieces,,,
6044baac-c12f-4b01-8849-c384994fcf37,0,Chir Gloves T/8 B/50,Gants Chir T/8 B/50, Pieces,,,
cc9c51d7-7fc5-48c3-a83c-fcadf542a480,0,B/2 Examination Gloves,Gants D'Examen B/2, Pieces,,,
589cdef8-24b0-4033-90dc-aabe7b0aab1e,0,Examination Gloves T 7/8 B/2,Gants D'Examen T 7/8 B/2, Pieces,,,
9ef9691b-7288-4e74-931e-e7621a4ca1e4,0,Ts B/2 Examination Gloves,Gants D'Examen T-S B/2, Boîte,,,
33c706a0-959e-4bf5-9310-d0dce4ccf6c5,0,Minsante Care Gloves,Gants De Soins Minsante, Pieces,,,
81466706-a730-4258-94db-d38e1170e285,0,Sterile Gloves S 7.5 B/50,"Gants Sterile T 7,5  B/50",- Pieces,,,
0b0e132a-2841-4a36-b662-bae22c21da08,0,Umcs T7.5 Sterile Gloves,Gants Steriles  Umcs T7.5, Comprimé,,,
732b8bb8-2e2f-4cda-b551-7dcddf1e7da1,0,Minsante Sterile Gloves,Gants Steriles Minsante, Pieces,,,
04f7fd8d-486b-4996-ae28-9145d100b0b0,0,Sterile Gloves T8,Gants Steriles T8, Ampoule,,,
17033a3a-90d5-4b26-83e5-21c10e885c45,0,Umcs T8 Sterile Gloves,Gants Steriles Umcs T8, Comprimé,,,
22d0d1bf-b8b0-44ad-9d2a-42a528b2b0d0,0,Ganvir Gel Opht 10G,Ganvir Gel Opht 10G, Pieces,10g,,
ae444c7b-5197-49bb-8690-3ef1fd981b9c,0,Gardenal 10Mg Cp B/10,Gardenal 10Mg Cp B/10, Ampoule,10mg,,
