"uuid","Fully specified name:fr","Fully specified name:en","Data class","Data type","Same as mappings","_version:1","_order:1150"
"6acc320a-f7d2-441e-a26d-90560680c6d5","Pyonéphrose","Pyonephrosis","Diagnosis","N/A","ICD 10 - WHO:N13.6",,
"5f282a11-3176-4f19-bf81-a4943b8be698","Uropathie associée à un reflux vésico-urétéral","Vesicoureteral-reflux-associated uropathy","Diagnosis","N/A","ICD 10 - WHO:N13.7",,
"1b59d120-8adb-4acb-a199-9961c36ce540","Autres uropathies obstructives et par reflux","Other obstructive and reflux uropathy","Diagnosis","N/A","ICD 10 - WHO:N13.8",,
"326b4115-3de4-4efd-872b-36b863aea1cb","Uropathie obstructive et par reflux, sans précision","Obstructive and reflux uropathy, unspecified","Diagnosis","N/A","ICD 10 - WHO:N13.9",,
"3fad124b-81e9-496d-87a9-c134c50ad76d","Néphropathie due à un analgésique","Analgesic nephropathy","Diagnosis","N/A","ICD 10 - WHO:N14.0",,
"8e1317b0-704b-43a7-99b9-32e28c7bc3c4","Néphropathie due à d'autres médicaments et substances biologiques","Nephropathy induced by other drugs, medicaments and biological substances","Diagnosis","N/A","ICD 10 - WHO:N14.1",,
"df2d99af-120a-4550-889f-6c4c4eaf9be9","Néphropathie due à un médicament ou une substance biologique, sans précision","Nephropathy induced by unspecified drug, medicament or biological substance","Diagnosis","N/A","ICD 10 - WHO:N14.2",,
"82d592e7-75cd-4711-904b-583a1b8d898a","Néphropathie due à des métaux lourds","Nephropathy induced by heavy metals","Diagnosis","N/A","ICD 10 - WHO:N14.3",,
"1e28bc8c-7670-4b4d-b1fb-c57e089c7309","Néphropathie toxique, non classée ailleurs","Toxic nephropathy, not elsewhere classified","Diagnosis","N/A","ICD 10 - WHO:N14.4",,
"a52ac79c-0123-4406-ba14-4cf9f1e180a1","Néphropathie des Balkans","Balkan nephropathy","Diagnosis","N/A","ICD 10 - WHO:N15.0",,
"84a47267-1672-4a4e-8e1b-e08433824ed2","Abcès rénal et périrénal","Renal and perinephric abscess","Diagnosis","N/A","ICD 10 - WHO:N15.1",,
"9d65d4dd-91bc-44bf-95a4-f65c5df7bbe9","Autres maladies rénales tubulo-interstitielles précisées","Other specified renal tubulo-interstitial diseases","Diagnosis","N/A","ICD 10 - WHO:N15.8",,
"355c6952-3262-45e7-9d03-2372344eba07","Maladie rénale tubulo-interstitielle, sans précision","Renal tubulo-interstitial disease, unspecified","Diagnosis","N/A","ICD 10 - WHO:N15.9",,
"758a5862-4abe-4656-a731-59a60c2ebf20","*Maladie rénale tubulo-interstitielle au cours de maladies infectieuses et parasitaires classées ailleurs","*Renal tubulo-interstitial disorders in infectious and parasitic diseases classified elsewhere","Diagnosis","N/A","ICD 10 - WHO:N16.0",,
"13cac060-155f-406a-8a8f-91fdab3a8875","*Maladie rénale tubulo-interstitielle au cours de maladies tumorales","*Renal tubulo-interstitial disorders in neoplastic diseases","Diagnosis","N/A","ICD 10 - WHO:N16.1",,
"230743bb-2385-496d-a16a-b77719cf834c","*Maladie rénale tubulo-interstitielle au cours de maladies du sang et des troubles du système immunitaire","*Renal tubulo-interstitial disorders in blood diseases and disorders involving the immune mechanism","Diagnosis","N/A","ICD 10 - WHO:N16.2",,
"e0d5a535-e411-4ee4-afd2-07679ee1fc44","*Maladie rénale tubulo-interstitielle au cours de maladies métaboliques","*Renal tubulo-interstitial disorders in metabolic diseases","Diagnosis","N/A","ICD 10 - WHO:N16.3",,
"3c0bfa04-53fa-4168-ba3b-04481d4a2c99","*Maladie rénale tubulo-interstitielle au cours d'affections disséminées du tissu conjonctif","*Renal tubulo-interstitial disorders in systemic connective tissue disorders","Diagnosis","N/A","ICD 10 - WHO:N16.4",,
"a7681b57-c07f-4b80-acd9-d5ed9ab27011","*Maladie rénale tubulo-interstitielle au cours d'un rejet de greffe (T86.-†)","*Renal tubulo-interstitial disorders in transplant rejection (T86.-†)","Diagnosis","N/A","ICD 10 - WHO:N16.5",,
"018f1428-45ea-4a8f-9d16-18cebbc03948","*Maladie rénale tubulo-interstitielle au cours d'autres maladies classées ailleurs","*Renal tubulo-interstitial disorders in other diseases classified elsewhere","Diagnosis","N/A","ICD 10 - WHO:N16.8",,
"7b5ded04-1578-4cb0-96d2-16c72ef62392","Insuffisance rénale aiguë avec nécrose tubulaire","Acute renal failure with tubular necrosis","Diagnosis","N/A","ICD 10 - WHO:N17.0",,
"46b6c148-2ddb-4d88-8e80-68f7269c5d7b","Insuffisance rénale aiguë avec nécrose corticale aiguë","Acute renal failure with acute cortical necrosis","Diagnosis","N/A","ICD 10 - WHO:N17.1",,
"9a70f2ef-814c-4291-8029-b160297d7814","Insuffisance rénale aiguë avec nécrose médullaire","Acute renal failure with medullary necrosis","Diagnosis","N/A","ICD 10 - WHO:N17.2",,
"dc566dcf-d2fb-4ce0-9a8a-d18320cabd05","Autres insuffisances rénales aiguës","Other acute renal failure","Diagnosis","N/A","ICD 10 - WHO:N17.8",,
"9da828c6-849f-4528-bb7e-9c5110a9806d","Insuffisance rénale aiguë, sans précision","Acute renal failure, unspecified","Diagnosis","N/A","ICD 10 - WHO:N17.9",,
"6de45090-488d-4052-9b2c-4132466fbcc5","Maladie rénale chronique, stade 1","Chronic kidney disease, stage 1","Diagnosis","N/A","ICD 10 - WHO:N18.1",,
"f25bb836-6340-4207-bf0f-8740c343d151","Maladie rénale chronique, stade 2","Chronic kidney disease, stage 2","Diagnosis","N/A","ICD 10 - WHO:N18.2",,
"bae38e0e-6100-4b21-9d9a-b503d48109b4","Maladie rénale chronique, stade 3","Chronic kidney disease, stage 3","Diagnosis","N/A","ICD 10 - WHO:N18.3",,
"071353b1-09bc-4eea-96b4-4264d348bec3","Maladie rénale chronique, stade 4","Chronic kidney disease, stage 4","Diagnosis","N/A","ICD 10 - WHO:N18.4",,
"9aace6da-843d-4582-b71f-1c2ca4a6650b","Maladie rénale chronique, stade 5","Chronic kidney disease, stage 5","Diagnosis","N/A","ICD 10 - WHO:N18.5",,
"3a8bc03f-5880-44e5-a56e-3283e18bde9d","Insuffisance rénale chronique, sans précision","Chronic kidney disease, unspecified","Diagnosis","N/A","ICD 10 - WHO:N18.9",,
"6ade886f-12db-4d0b-9126-a27b3b4e3bac","Calcul du rein","Calculus of kidney","Diagnosis","N/A","ICD 10 - WHO:N20.0",,
"bf677c8c-1657-427f-ab51-6b9b5be41531","Calcul de l'uretère","Calculus of ureter","Diagnosis","N/A","ICD 10 - WHO:N20.1",,
"c694d7e6-120c-4b6e-94a7-cf7c24f1fa44","Calcul du rein avec calcul de l'uretère","Calculus of kidney with calculus of ureter","Diagnosis","N/A","ICD 10 - WHO:N20.2",,
"bce91ef3-5955-40cb-bae0-318f20e75526","Calcul urinaire, sans précision","Urinary calculus, unspecified","Diagnosis","N/A","ICD 10 - WHO:N20.9",,
"830808a2-440e-4a59-8035-2101473649eb","Calcul de la vessie","Calculus in bladder","Diagnosis","N/A","ICD 10 - WHO:N21.0",,
"10725a9f-0907-47d4-a3ca-e0b554ff8cc5","Calcul de l'urètre","Calculus in urethra","Diagnosis","N/A","ICD 10 - WHO:N21.1",,
"d3d78218-63fe-4e48-9429-88a0e718c315","Autres calculs des voies urinaires inférieures","Other lower urinary tract calculus","Diagnosis","N/A","ICD 10 - WHO:N21.8",,
"82fccc12-d3f7-4da0-904c-a25a6318d9b5","Calcul des voies urinaires inférieures, sans précision","Calculus of lower urinary tract, unspecified","Diagnosis","N/A","ICD 10 - WHO:N21.9",,
"37989806-fde9-4d9e-b703-27d2748b955a","*Calcul urinaire au cours de schistosomiase [bilharziose] (B65.-†)","*Urinary calculus in schistosomiasis [bilharziasis] (B65.-†)","Diagnosis","N/A","ICD 10 - WHO:N22.0",,
"c2cc7951-c49d-434d-9bb0-5b2f1d187783","*Calcul des voies urinaires au cours d'autres maladies classées ailleurs","*Calculus of urinary tract in other diseases classified elsewhere","Diagnosis","N/A","ICD 10 - WHO:N22.8",,
"308d039e-4da4-417b-9a9a-366ae75f4c44","Ostéodystrophie rénale","Renal osteodystrophy","Diagnosis","N/A","ICD 10 - WHO:N25.0",,
"1bec8013-3b75-4ece-aed0-fc87f0efdf80","Diabète insipide néphrogénique","Nephrogenic diabetes insipidus","Diagnosis","N/A","ICD 10 - WHO:N25.1",,
"aeb25266-1c55-4745-b286-dec462462441","Autres affections dues à une tubulopathie","Other disorders resulting from impaired renal tubular function","Diagnosis","N/A","ICD 10 - WHO:N25.8",,
"4ba0c342-6473-4108-acbf-b040847216bf","Affection due à une tubulopathie, sans précision","Disorder resulting from impaired renal tubular function, unspecified","Diagnosis","N/A","ICD 10 - WHO:N25.9",,
"81229085-b605-496f-9dba-9678f83c84b7","Petit rein unilatéral","Small kidney, unilateral","Diagnosis","N/A","ICD 10 - WHO:N27.0",,
"a7e7b423-9682-4cf7-9124-d2c2e47b81c8","Petit rein bilatéral","Small kidney, bilateral","Diagnosis","N/A","ICD 10 - WHO:N27.1",,
"9b919926-7b33-44b2-b32c-e950ba2179bd","Petit rein, sans précision","Small kidney, unspecified","Diagnosis","N/A","ICD 10 - WHO:N27.9",,
"afe3d96b-4d05-4b9d-b22e-f7a267a146af","Ischémie et infarctus du rein","Ischaemia and infarction of kidney","Diagnosis","N/A","ICD 10 - WHO:N28.0",,
"ce79e03a-f2a5-497b-aacc-3cb3fb2df305","Kyste du rein, acquis","Cyst of kidney","Diagnosis","N/A","ICD 10 - WHO:N28.1",,
"d8786f21-58a9-4adf-af28-e131928aa55f","Autres affections précisées du rein et de l'uretère","Other specified disorders of kidney and ureter","Diagnosis","N/A","ICD 10 - WHO:N28.8",,
"edc6b156-d403-4036-99a8-86ebf060110b","Affection du rein et de l'uretère, sans précision","Disorder of kidney and ureter, unspecified","Diagnosis","N/A","ICD 10 - WHO:N28.9",,
"daf44002-e20d-4ad4-8b65-d3d985124c23","*Syphilis tardive du rein (A52.7†)","*Late syphilis of kidney (A52.7†)","Diagnosis","N/A","ICD 10 - WHO:N29.0",,
"a86a586e-a9f6-4226-aa2c-e2d706b1db9f","*Autres affections du rein et de l'uretère au cours de maladies infectieuses et parasitaires classées ailleurs","*Other disorders of kidney and ureter in infectious and parasitic diseases classified elsewhere","Diagnosis","N/A","ICD 10 - WHO:N29.1",,
"68a5d7f8-f002-4cea-a53e-bde7aec2b60e","*Autres affections du rein et de l'uretère au cours d'autres maladies classées ailleurs","*Other disorders of kidney and ureter in other diseases classified elsewhere","Diagnosis","N/A","ICD 10 - WHO:N29.8",,
"f9c127c9-ce6c-40e1-8e5b-6d20e98041ba","Cystite aiguë","Acute cystitis","Diagnosis","N/A","ICD 10 - WHO:N30.0",,
"d3a33e22-48db-4cc1-a5e2-af71897ab494","Cystite interstitielle (chronique)","Interstitial cystitis (chronic)","Diagnosis","N/A","ICD 10 - WHO:N30.1",,
"3ea799f9-ed72-4900-8ac5-dadb562c0a1d","Autres cystites chroniques","Other chronic cystitis","Diagnosis","N/A","ICD 10 - WHO:N30.2",,
"fb66e682-1212-4aad-8372-e8224a32658b","Trigonite","Trigonitis","Diagnosis","N/A","ICD 10 - WHO:N30.3",,
"0b5c4d7f-0963-405d-880e-b03d4dc61740","Cystite due à une irradiation","Irradiation cystitis","Diagnosis","N/A","ICD 10 - WHO:N30.4",,
"71b9458d-561b-4709-a0c2-74ab2b2b3bb8","Autres cystites","Other cystitis","Diagnosis","N/A","ICD 10 - WHO:N30.8",,
"44bc5c8e-ae4f-4d16-93af-6900f4a3dce6","Cystite, sans précision","Cystitis, unspecified","Diagnosis","N/A","ICD 10 - WHO:N30.9",,
"ddc93df9-07c5-472a-8be1-58577cc8a446","Vessie neurogène non inhibée, non classée ailleurs","Uninhibited neuropathic bladder, not elsewhere classified","Diagnosis","N/A","ICD 10 - WHO:N31.0",,
"ee403e1a-98c3-403a-8f5d-1ebc0b965142","Vessie neurogène réflexe, non classée ailleurs","Reflex neuropathic bladder, not elsewhere classified","Diagnosis","N/A","ICD 10 - WHO:N31.1",,
"118386cc-80b7-460c-9853-e050a14e6d36","Vessie neurogène flasque (périphérique), non classée ailleurs","Flaccid neuropathic bladder, not elsewhere classified","Diagnosis","N/A","ICD 10 - WHO:N31.2",,
"120cfaa5-34a3-4abe-bff3-5d5b23139262","Autres dysfonctionnements neuro-musculaires de la vessie","Other neuromuscular dysfunction of bladder","Diagnosis","N/A","ICD 10 - WHO:N31.8",,
"00b52123-e79f-4ea9-b2c1-c92d54530cf6","Dysfonctionnement neuro-musculaire de la vessie, sans précision","Neuromuscular dysfunction of bladder, unspecified","Diagnosis","N/A","ICD 10 - WHO:N31.9",,
"120299fe-b824-4509-bd13-81a6d4a0d124","Obstruction du col de la vessie","Bladder-neck obstruction","Diagnosis","N/A","ICD 10 - WHO:N32.0",,
"98101ec7-640e-472e-a398-16b55c83d89a","Fistule vésico-intestinale","Vesicointestinal fistula","Diagnosis","N/A","ICD 10 - WHO:N32.1",,
"70b9cf65-4c10-47b7-b558-a7df55feb412","Fistule vésicale, non classée ailleurs","Vesical fistula, not elsewhere classified","Diagnosis","N/A","ICD 10 - WHO:N32.2",,
"8751bcc2-ec1d-43bf-9150-af4bc47b4eb5","Diverticule de la vessie","Diverticulum of bladder","Diagnosis","N/A","ICD 10 - WHO:N32.3",,
"164dbafc-71e6-4016-8eb8-34b27f409124","Rupture de la vessie, non traumatique","Rupture of bladder, nontraumatic","Diagnosis","N/A","ICD 10 - WHO:N32.4",,
"a33f9069-98c5-4997-be0a-eda7466bb293","Autres affections précisées de la vessie","Other specified disorders of bladder","Diagnosis","N/A","ICD 10 - WHO:N32.8",,
"9e88110a-406b-4901-9bc0-94ee98f38ba1","Affection de la vessie, sans précision","Bladder disorder, unspecified","Diagnosis","N/A","ICD 10 - WHO:N32.9",,
"488c2974-21ea-4b12-8d4a-cbe4885036c2","*Cystite tuberculeuse (A18.1†)","*Tuberculous cystitis (A18.1†)","Diagnosis","N/A","ICD 10 - WHO:N33.0",,
"88dfcf14-6b7a-4b4f-993b-33529fc4a17f","*Affections de la vessie au cours d'autres maladies classées ailleurs","*Bladder disorders in other diseases classified elsewhere","Diagnosis","N/A","ICD 10 - WHO:N33.8",,
"2fa34130-f2c3-4c33-b1dd-e1f6a946bdd7","Abcès urétral","Urethral abscess","Diagnosis","N/A","ICD 10 - WHO:N34.0",,
"d0ddc419-e383-4e53-bc02-ca47924540f8","Urétrite non spécifique","Nonspecific urethritis","Diagnosis","N/A","ICD 10 - WHO:N34.1",,
"1553e93d-54c8-4949-a1ea-4419da773098","Autres urétrites","Other urethritis","Diagnosis","N/A","ICD 10 - WHO:N34.2",,
"e94d100c-2aa8-4ccd-95c0-d14026af8926","Syndrome urétral, sans précision","Urethral syndrome, unspecified","Diagnosis","N/A","ICD 10 - WHO:N34.3",,
"641e4a75-805f-402f-a368-45888b425d28","Rétrécissement urétral post-traumatique","Post-traumatic urethral stricture","Diagnosis","N/A","ICD 10 - WHO:N35.0",,
"539423dd-12cb-482f-8d9c-ef42097ca825","Rétrécissement urétral post-infectieux, non classé ailleurs","Postinfective urethral stricture, not elsewhere classified","Diagnosis","N/A","ICD 10 - WHO:N35.1",,
"02a9026d-cf10-4aee-896e-0d5fe5dd89a0","Autres rétrécissements urétraux","Other urethral stricture","Diagnosis","N/A","ICD 10 - WHO:N35.8",,
"7370c5f3-6301-426a-ac50-945e4be63a7c","Rétrécissement urétral, sans précision","Urethral stricture, unspecified","Diagnosis","N/A","ICD 10 - WHO:N35.9",,
"6264a32f-bdd1-44ef-a8ef-f32c1224f4da","Fistule urétrale","Urethral fistula","Diagnosis","N/A","ICD 10 - WHO:N36.0",,
"721f8a82-4744-4eff-bfda-bd06add8bef7","Diverticule urétral","Urethral diverticulum","Diagnosis","N/A","ICD 10 - WHO:N36.1",,
"b8a038e9-350f-4707-bc51-4a5453e55b9d","Caroncule urétrale","Urethral caruncle","Diagnosis","N/A","ICD 10 - WHO:N36.2",,
"04daa5c5-d90c-4f69-aedc-3b7d5461b272","Prolapsus de la muqueuse urétrale","Prolapsed urethral mucosa","Diagnosis","N/A","ICD 10 - WHO:N36.3",,
"0ba0dba7-e093-4fe5-9287-33171a5c3546","Autres affections précisées de l'urètre","Other specified disorders of urethra","Diagnosis","N/A","ICD 10 - WHO:N36.8",,
"5c51066c-6265-41f6-8561-6da586be3801","Affection de l'urètre, sans précision","Urethral disorder, unspecified","Diagnosis","N/A","ICD 10 - WHO:N36.9",,
"c0cc9cbb-35cc-44b8-a958-b33763d91c86","*Urétrite au cours de maladies classées ailleurs","*Urethritis in diseases classified elsewhere","Diagnosis","N/A","ICD 10 - WHO:N37.0",,
"cc870b27-ad6e-4e55-8f67-3c24b91bbda7","*Autres affections de l'urètre au cours de maladies classées ailleurs","*Other urethral disorders in diseases classified elsewhere","Diagnosis","N/A","ICD 10 - WHO:N37.8",,
"f10f8b58-e2b6-4a5b-ba3b-d5ffde0abfa9","Infection des voies urinaires, siège non précisé","Urinary tract infection, site not specified","Diagnosis","N/A","ICD 10 - WHO:N39.0",,
"21b3e43c-3d76-4986-a2ba-a1e8250569ed","Protéinurie persistante, sans précision","Persistent proteinuria, unspecified","Diagnosis","N/A","ICD 10 - WHO:N39.1",,
"50d05129-3c2d-4059-97db-d20d5922f0d5","Protéinurie orthostatique, sans précision","Orthostatic proteinuria, unspecified","Diagnosis","N/A","ICD 10 - WHO:N39.2",,
"5cf65d08-d2bc-4af8-90f1-6d7f6dd0da49","Incontinence urinaire d'effort","Stress incontinence","Diagnosis","N/A","ICD 10 - WHO:N39.3",,
"15273398-3805-4491-bfd4-bca0c95d1c3d","Autres formes d'incontinence urinaire précisées","Other specified urinary incontinence","Diagnosis","N/A","ICD 10 - WHO:N39.4",,
"a814427f-d883-4f0f-bb9b-fd78aab0cc00","Autres affections précisées de l'appareil urinaire","Other specified disorders of urinary system","Diagnosis","N/A","ICD 10 - WHO:N39.8",,
"d56981be-1351-4042-9287-c701f090443e","Affection de l'appareil urinaire, sans précision","Disorder of urinary system, unspecified","Diagnosis","N/A","ICD 10 - WHO:N39.9",,
"929bc230-83f5-4e14-913a-2a9eaa1995ef","Prostatite aiguë","Acute prostatitis","Diagnosis","N/A","ICD 10 - WHO:N41.0",,
"c75a93c0-3e91-4d87-a6d9-648ede0b33e9","Prostatite chronique","Chronic prostatitis","Diagnosis","N/A","ICD 10 - WHO:N41.1",,
"33f0b3f5-4622-4302-a34d-fe71210507e1","Abcès de la prostate","Abscess of prostate","Diagnosis","N/A","ICD 10 - WHO:N41.2",,
"2d9f4274-6bef-4e9b-9fa7-9b9dc11bf1cc","Prostato-cystite","Prostatocystitis","Diagnosis","N/A","ICD 10 - WHO:N41.3",,
"ccdebb9b-1ff4-4cc6-9953-00e65f79a404","Autres affections inflammatoires de la prostate","Other inflammatory diseases of prostate","Diagnosis","N/A","ICD 10 - WHO:N41.8",,
"0742e659-394c-4ec1-808c-7d3f4625ddc6","Affection inflammatoire de la prostate, sans précision","Inflammatory disease of prostate, unspecified","Diagnosis","N/A","ICD 10 - WHO:N41.9",,
"bae4756b-b7fa-4ada-a7e9-7edb6568e0bf","Calcul de la prostate","Calculus of prostate","Diagnosis","N/A","ICD 10 - WHO:N42.0",,
"85df6670-b1cc-477d-a241-79a4eeae91bc","Congestion et hémorragie prostatiques","Congestion and haemorrhage of prostate","Diagnosis","N/A","ICD 10 - WHO:N42.1",,
"a4ae2ccd-bd3d-4aae-897e-608696e02998","Atrophie de la prostate","Atrophy of prostate","Diagnosis","N/A","ICD 10 - WHO:N42.2",,
"56d096d9-aeab-4555-a18e-81c0350fa96b","Dysplasie de la prostate","Dysplasia of prostate","Diagnosis","N/A","ICD 10 - WHO:N42.3",,
"64a9bb0d-99c0-43ad-86d1-de0cdb48e4b8","Autres affections précisées de la prostate","Other specified disorders of prostate","Diagnosis","N/A","ICD 10 - WHO:N42.8",,
"6ec8900c-5272-4a0e-9d7c-8e8aaf50f887","Affection de la prostate, sans précision","Disorder of prostate, unspecified","Diagnosis","N/A","ICD 10 - WHO:N42.9",,
"6dc9efa9-6008-4a07-aaf4-db120c1f4591","Hydrocèle enkystée","Encysted hydrocele","Diagnosis","N/A","ICD 10 - WHO:N43.0",,
"55290e6d-2dcb-42d0-919e-d65148778c14","Hydrocèle infectée","Infected hydrocele","Diagnosis","N/A","ICD 10 - WHO:N43.1",,
"bf6d781d-363d-48bf-b916-9cc6cda9a3e1","Autres hydrocèles","Other hydrocele","Diagnosis","N/A","ICD 10 - WHO:N43.2",,
"df716f0a-20e4-4943-974e-5053342ccba1","Hydrocèle, sans précision","Hydrocele, unspecified","Diagnosis","N/A","ICD 10 - WHO:N43.3",,
"8e0573d9-4323-44da-b5a8-b1d661ef4085","Spermatocèle","Spermatocele","Diagnosis","N/A","ICD 10 - WHO:N43.4",,
"d1a772f9-e584-4b15-b604-8220a41c1006","Orchite, épididymite et épididymo-orchite, avec abcès","Orchitis, epididymitis and epididymo-orchitis with abscess","Diagnosis","N/A","ICD 10 - WHO:N45.0",,
"c41e6791-8ea3-42ce-a0af-b4766e237e9e","Orchite, épididymite et épididymo-orchite, sans abcès","Orchitis, epididymitis and epididymo-orchitis without abscess","Diagnosis","N/A","ICD 10 - WHO:N45.9",,
"4e777877-274e-4715-a681-8ae675e51415","Leucoplasie de la verge","Leukoplakia of penis","Diagnosis","N/A","ICD 10 - WHO:N48.0",,
"cfe22025-007d-41a5-9d23-b0c19b7953f8","Balano-posthite","Balanoposthitis","Diagnosis","N/A","ICD 10 - WHO:N48.1",,
"bae6810e-b712-48b7-8106-7238897ee614","Autres affections inflammatoires de la verge","Other inflammatory disorders of penis","Diagnosis","N/A","ICD 10 - WHO:N48.2",,
"2152615f-f05d-4040-9083-a4b290fe7291","Priapisme","Priapism","Diagnosis","N/A","ICD 10 - WHO:N48.3",,
"9bac96f5-88ad-4d5e-b884-0890c31c505f","Impuissance d'origine organique","Impotence of organic origin","Diagnosis","N/A","ICD 10 - WHO:N48.4",,
